"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260808","장항선","쌍용(나사렛대)","1779","1644","20260811",""
"20260808","안산선","안산","9175","9810","20260811",""
"20260808","안산선","신길온천","1664","1491","20260811",""
"20260808","안산선","정왕","6946","6987","20260811",""
"20260808","안산선","오이도","6448","6748","20260811",""
"20260808","안산선","수리산","2788","2333","20260811",""
"20260808","우이신설선","북한산우이","3175","3503","20260811",""
"20260808","우이신설선","솔밭공원","1895","1797","20260811",""
"20260808","우이신설선","4.19민주묘지","2412","2208","20260811",""
"20260808","우이신설선","가오리","3308","3162","20260811",""
"20260808","우이신설선","화계","2740","2505","20260811",""
"20260808","우이신설선","삼양","2027","1994","20260811",""
"20260808","우이신설선","삼양사거리","2315","2064","20260811",""
"20260808","우이신설선","솔샘","3836","3426","20260811",""
"20260808","우이신설선","북한산보국문","4542","3850","20260811",""
"20260808","7호선","남구로","8314","8713","20260811",""
"20260808","우이신설선","정릉","3350","2816","20260811",""
"20260808","경의선","행신","4905","5066","20260811",""
"20260808","경의선","능곡","2944","2887","20260811",""
"20260808","경의선","곡산","353","399","20260811",""
"20260808","경의선","백마","4640","4253","20260811",""
"20260808","경의선","풍산","4751","4627","20260811",""
"20260808","경의선","일산","7407","7045","20260811",""
"20260808","경의선","탄현","5325","4979","20260811",""
"20260808","경의선","야당","5818","6340","20260811",""
"20260808","경의선","운정","5924","5703","20260811",""
"20260808","경의선","금릉","3681","3684","20260811",""
"20260808","경의선","금촌","5540","5285","20260811",""
"20260808","경의선","월롱","1141","1051","20260811",""
"20260808","경의선","파주","1008","805","20260811",""
"20260808","경의선","문산","6015","5346","20260811",""
"20260808","경의선","임진강","41","39","20260811",""
"20260808","경의선","운천","6","7","20260811",""
"20260808","경인선","개봉","17351","16586","20260811",""
"20260808","경인선","오류동","8551","7859","20260811",""
"20260808","경인선","역곡","17616","17732","20260811",""
"20260808","경인선","부천","27467","27712","20260811",""
"20260808","경인선","송내","16916","16455","20260811",""
"20260808","경인선","부평","27968","30617","20260811",""
"20260808","경인선","백운","4913","4799","20260811",""
"20260808","경인선","동암","11840","11897","20260811",""
"20260808","경인선","주안","14710","12947","20260811",""
"20260808","경인선","제물포","7209","6928","20260811",""
"20260808","경인선","동인천","10897","10588","20260811",""
"20260808","경인선","인천","4190","3691","20260811",""
"20260808","경인선","구일","12361","14675","20260811",""
"20260808","경인선","소사","5516","5133","20260811",""
"20260808","경인선","부개","5900","5500","20260811",""
"20260808","경인선","간석","4066","3889","20260811",""
"20260808","경인선","도원","1843","1943","20260811",""
"20260808","경인선","온수(성공회대입구)","4319","3918","20260811",""
"20260808","경인선","중동","6338","5954","20260811",""
"20260808","경인선","도화","2813","2530","20260811",""
"20260808","경춘선","신내","1813","1626","20260811",""
"20260808","경춘선","갈매","1664","1403","20260811",""
"20260808","경춘선","별내","1959","1716","20260811",""
"20260808","경춘선","퇴계원","2499","2364","20260811",""
"20260808","경춘선","사릉","1437","1289","20260811",""
"20260808","경춘선","금곡","1133","1041","20260811",""
"20260808","경춘선","평내호평","4389","4312","20260811",""
"20260808","경춘선","천마산","1195","1178","20260811",""
"20260808","경춘선","마석","3185","3317","20260811",""
"20260808","경춘선","대성리","909","1048","20260811",""
"20260808","경춘선","청평","1874","2067","20260811",""
"20260808","경춘선","상천","399","405","20260811",""
"20260808","경춘선","가평","2656","3431","20260811",""
"20260808","경춘선","굴봉산","154","147","20260811",""
"20260808","경춘선","백양리","163","172","20260811",""
"20260808","경춘선","강촌","535","593","20260811",""
"20260808","경춘선","김유정","417","466","20260811",""
"20260808","경춘선","남춘천","3288","3405","20260811",""
"20260808","경춘선","춘천","1999","1703","20260811",""
"20260808","공항철도 1호선","서울역","14737","13947","20260811",""
"20260808","공항철도 1호선","공덕","2383","3425","20260811",""
"20260808","공항철도 1호선","홍대입구","20509","19103","20260811",""
"20260808","공항철도 1호선","디지털미디어시티","7670","7156","20260811",""
"20260808","공항철도 1호선","마곡나루(서울식물원)","7254","7734","20260811",""
"20260808","공항철도 1호선","김포공항","8188","4052","20260811",""
"20260808","공항철도 1호선","계양","6954","6584","20260811",""
"20260808","공항철도 1호선","검암","3923","3913","20260811",""
"20260808","공항철도 1호선","청라국제도시","5225","4997","20260811",""
"20260808","공항철도 1호선","운서","9746","11132","20260811",""
"20260808","공항철도 1호선","공항화물청사","1177","2396","20260811",""
"20260808","공항철도 1호선","인천공항1터미널","15946","15448","20260811",""
"20260808","공항철도 1호선","인천공항2터미널","15400","11396","20260811",""
"20260808","공항철도 1호선","영종","4054","4153","20260811",""
"20260808","과천선","선바위","4671","3908","20260811",""
"20260808","과천선","경마공원","11488","11647","20260811",""
"20260808","과천선","대공원","3004","3023","20260811",""
"20260808","과천선","과천","4115","3685","20260811",""
"20260808","과천선","정부과천청사","6844","6731","20260811",""
"20260808","과천선","인덕원","16509","16550","20260811",""
"20260808","과천선","평촌","9928","9603","20260811",""
"20260808","과천선","범계","22288","21902","20260811",""
"20260808","분당선","선릉","5613","8330","20260811",""
"20260808","분당선","한티","15438","14438","20260811",""
"20260808","분당선","도곡","4947","4621","20260811",""
"20260808","분당선","구룡","2657","2525","20260811",""
"20260808","분당선","개포동","2538","2485","20260811",""
"20260808","분당선","대모산입구","4168","3807","20260811",""
"20260808","분당선","수서","13569","14480","20260811",""
"20260808","분당선","복정","2","0","20260811",""
"20260808","분당선","수원","7249","7219","20260811",""
"20260808","분당선","서울숲","9236","9184","20260811",""
"20260808","분당선","압구정로데오","16728","18460","20260811",""
"20260808","분당선","강남구청","5147","6183","20260811",""
"20260808","분당선","선정릉","3477","3388","20260811",""
"20260808","분당선","가천대","5729","5662","20260811",""
"20260808","분당선","태평","10359","9588","20260811",""
"20260808","분당선","모란","15335","16009","20260811",""
"20260808","분당선","야탑","17430","18032","20260811",""
"20260808","분당선","서현","18085","18605","20260811",""
"20260808","분당선","수내","7237","6802","20260811",""
"20260808","분당선","정자","10507","10543","20260811",""
"20260808","분당선","미금","9942","10352","20260811",""
"20260808","분당선","오리","7092","6190","20260811",""
"20260808","분당선","이매","4077","3890","20260811",""
"20260808","분당선","보정","1598","1450","20260811",""
"20260808","분당선","죽전","9250","10435","20260811",""
"20260808","분당선","구성","5149","5203","20260811",""
"20260808","분당선","신갈","2877","2806","20260811",""
"20260808","분당선","기흥","7013","6482","20260811",""
"20260808","분당선","상갈","3458","3460","20260811",""
"20260808","분당선","청명","2990","2884","20260811",""
"20260808","분당선","영통","7226","6880","20260811",""
"20260808","분당선","망포","9410","8690","20260811",""
"20260808","분당선","매탄권선","3570","3346","20260811",""
"20260808","분당선","수원시청","11135","12034","20260811",""
"20260808","분당선","매교","3323","3310","20260811",""
"20260808","서해선","김포공항","3011","4555","20260811",""
"20260808","서해선","원종","4256","4112","20260811",""
"20260808","서해선","부천종합운동장","1894","1596","20260811",""
"20260808","수인선","고색","3210","3232","20260811",""
"20260808","수인선","오목천","2780","2163","20260811",""
"20260808","수인선","어천","1186","1099","20260811",""
"20260808","수인선","야목","534","413","20260811",""
"20260808","수인선","사리","3406","2882","20260811",""
"20260808","수인선","달월","60","56","20260811",""
"20260808","수인선","월곶","2239","2017","20260811",""
"20260808","수인선","소래포구","3601","3672","20260811",""
"20260808","수인선","인천논현","3945","4131","20260811",""
"20260808","수인선","호구포","2514","2401","20260811",""
"20260808","수인선","남동인더스파크","824","851","20260811",""
"20260808","수인선","원인재","3403","3387","20260811",""
"20260808","수인선","연수","3869","3938","20260811",""
"20260808","수인선","송도","1763","1543","20260811",""
"20260808","수인선","인하대","4325","3932","20260811",""
"20260808","수인선","숭의","2874","2555","20260811",""
"20260808","수인선","신포","1246","1340","20260811",""
"20260808","수인선","인천","1278","1700","20260811",""
"20260808","신림선","샛강","1148","1462","20260811",""
"20260808","신림선","대방","2834","1939","20260811",""
"20260808","신림선","서울지방병무청","2210","2452","20260811",""
"20260808","신림선","보라매","3315","2835","20260811",""
"20260808","신림선","보라매공원","1529","1651","20260811",""
"20260808","신림선","보라매병원","3731","3722","20260811",""
"20260808","신림선","당곡","3707","3390","20260811",""
"20260808","신림선","신림","2085","2368","20260811",""
"20260808","신림선","서원","3001","2584","20260811",""
"20260808","신림선","서울대벤처타운","7850","6850","20260811",""
"20260808","신림선","관악산(서울대)","4233","4139","20260811",""
"20260808","안산선","산본","13201","14002","20260811",""
"20260808","안산선","대야미","3979","3364","20260811",""
"20260808","안산선","반월","3190","3071","20260811",""
"20260808","안산선","상록수","10860","11046","20260811",""
"20260808","안산선","한대앞","7177","6867","20260811",""
"20260808","안산선","중앙","14912","15706","20260811",""
"20260808","안산선","고잔","5516","5374","20260811",""
